step,event_index,event_type,amm,trade_side,amount_x,amount_y,fair_price,edge,submission_spot,internal_price_estimate,bid_fee_bps,ask_fee_bps,probable_arb
9,1,retail,normalizer,buy,0.10573652585852315,10.50402612490143,100.0454739906732,0.0,99.06879039462903,99.9978877678998,0.0,127.91169983782542,False
10,0,arb,normalizer,sell,0.11529044450753645,11.523292095100684,100.06520297664015,0.0,99.06879039462903,99.9978877678998,0.0,127.91169983782542,False
10,1,retail,normalizer,buy,0.10071589288719321,10.007740697625195,100.06520297664015,0.0,99.06879039462903,99.9978877678998,0.0,127.91169983782542,False
11,0,arb,normalizer,sell,0.02391523749957969,2.3888600463453793,99.91246127540013,0.0,99.06879039462903,99.9978877678998,0.0,127.91169983782542,False
11,1,retail,normalizer,buy,0.04541010917932074,4.507817485458872,99.91246127540013,0.0,99.06879039462903,99.9978877678998,0.0,127.91169983782542,False
12,0,arb,normalizer,sell,0.08544553857232984,8.536640896432187,99.99262688241636,0.0,99.06879039462903,99.9978877678998,0.0,127.91169983782542,False
12,1,retail,normalizer,sell,0.045414688625868394,4.5431941190177705,99.99262688241636,0.0,99.06879039462903,99.9978877678998,0.0,127.91169983782542,False
12,2,retail,normalizer,sell,0.06239276856037179,6.248372944048816,99.99262688241636,0.0,99.06879039462903,99.9978877678998,0.0,127.91169983782542,False
12,3,retail,normalizer,buy,0.08835793200723263,8.793404814940004,99.99262688241636,0.0,99.06879039462903,99.9978877678998,0.0,127.91169983782542,False
12,4,retail,normalizer,sell,0.04331789778719042,4.335051466127516,99.99262688241636,0.0,99.06879039462903,99.9978877678998,0.0,127.91169983782542,False
15,0,retail,submission,sell,0.04065801629985799,4.0817819592118045,100.05654516501023,0.013681314985340975,99.14902194072656,100.12385687195554,0.0,127.91169983782542,True
15,1,retail,normalizer,sell,0.157125122639016,15.755882444929581,100.05654516501023,0.0,99.14902194072656,100.12385687195554,0.0,127.91169983782542,True
17,0,retail,submission,sell,0.1887287810995275,18.990414751231683,100.07719565982246,0.10296759849446246,99.4364761722515,100.11120315209533,0.0,102.39774956242783,False
17,1,retail,normalizer,sell,0.18779977667725234,18.896935742984418,100.07719565982246,0.0,99.4364761722515,100.11120315209533,0.0,102.39774956242783,False
17,2,retail,submission,buy,0.04346311600067914,4.323693007896509,100.07719565982246,0.02597375608901764,99.4364761722515,100.11120315209533,0.0,102.39774956242783,False
17,3,retail,normalizer,buy,0.387510230556612,38.68190080432032,100.07719565982246,0.0,99.4364761722515,100.11120315209533,0.0,102.39774956242783,False
18,0,arb,normalizer,sell,0.04990300086799948,4.994575291627226,100.13557486812107,0.0,99.4364761722515,100.11120315209533,0.0,102.39774956242783,False
18,1,retail,submission,sell,0.06339737043667526,6.373259681261361,100.13557486812107,0.02492754745766046,99.06475221428306,100.24865875873962,0.0,153.09699592148948,False
18,2,retail,normalizer,sell,0.22749508820238873,22.832250859710236,100.13557486812107,0.0,99.06475221428306,100.24865875873962,0.0,153.09699592148948,False
18,3,retail,submission,buy,0.23007144560581494,22.853981590604235,100.13557486812107,0.18435487587369082,99.06475221428306,100.24865875873962,0.0,153.09699592148948,False
18,4,retail,normalizer,buy,0.44515743764958593,44.31420328374588,100.13557486812107,0.0,99.06475221428306,100.24865875873962,0.0,153.09699592148948,False
18,5,retail,normalizer,sell,0.055780401504563315,5.5646289639704305,100.13557486812107,0.0,99.06475221428306,100.24865875873962,0.0,153.09699592148948,False
18,6,retail,submission,buy,0.021297293835060894,2.110258457980308,100.13557486812107,0.02235830332880573,99.06475221428306,100.24865875873962,0.0,153.09699592148948,False
18,7,retail,normalizer,buy,0.07727755807768034,7.661366062722664,100.13557486812107,0.0,99.06475221428306,100.24865875873962,0.0,153.09699592148948,False
19,0,arb,normalizer,sell,0.2265315295031911,22.62764110622293,100.11344546636744,0.0,99.06475221428306,100.24865875873962,0.0,153.09699592148948,False
19,1,retail,normalizer,sell,0.027181892806794394,2.7220121458737077,100.11344546636744,0.0,99.06475221428306,100.24865875873962,0.0,153.09699592148948,False
21,0,retail,normalizer,buy,0.045449753231295256,4.523280768371478,99.98132429804349,0.0,99.06475221428306,100.24865875873962,0.0,153.09699592148948,False
22,0,retail,submission,sell,0.33417668004655354,33.73203588216857,99.88417390966177,0.3530742558452147,99.72705388193144,100.24347515502662,0.0,86.51669695175111,False
22,1,retail,normalizer,sell,0.5950582872398087,59.90784717904237,99.88417390966177,0.0,99.72705388193144,100.24347515502662,0.0,86.51669695175111,False
23,0,arb,normalizer,buy,0.37062197495200244,37.17279717713791,99.92738125027716,0.0,99.72705388193144,100.24347515502662,0.0,86.51669695175111,False
24,0,arb,normalizer,buy,0.08506029786918101,8.492642410923509,99.75791687241569,0.0,99.72705388193144,100.24347515502662,0.0,86.51669695175111,False
25,0,retail,normalizer,sell,0.006436928291449817,0.6460463696183018,100.03476597428987,0.0,99.72705388193144,100.24347515502662,0.0,86.51669695175111,False
25,1,retail,normalizer,sell,0.00823202856756211,0.8263339913044643,100.03476597428987,0.0,99.72705388193144,100.24347515502662,0.0,86.51669695175111,False
26,0,retail,normalizer,sell,0.0518508817428085,5.207940369097163,100.12666195291955,0.0,100.3497840142902,100.23714682208046,0.0,86.51669695175111,False
26,1,retail,submission,sell,0.2789384454850392,28.138862295751977,100.12666195291955,0.20968685899857675,100.3497840142902,100.23714682208046,0.0,86.51669695175111,False
26,2,retail,normalizer,sell,0.3300656411315259,33.27918794746904,100.12666195291955,0.0,100.3497840142902,100.23714682208046,0.0,86.51669695175111,False
26,3,retail,submission,sell,0.0322491561745295,3.263384449220316,100.12666195291955,0.034384090666292,100.3497840142902,100.23714682208046,0.0,86.51669695175111,False
26,4,retail,normalizer,sell,0.032157621265398006,3.2541217696810754,100.12666195291955,0.0,100.3497840142902,100.23714682208046,0.0,86.51669695175111,False
27,0,arb,submission,buy,0.17764522064189237,17.794992330676905,99.99357893239292,-0.03161093845948315,99.99357893239292,100.20232663481873,0.0,86.51669695175111,True
27,1,arb,normalizer,buy,0.3118046389932256,31.275831759603534,99.99357893239292,0.0,99.99357893239292,100.20232663481873,0.0,86.51669695175111,True
28,0,retail,normalizer,sell,0.006973460554448252,0.7015529832773514,100.0667984022594,0.0,99.99357893239292,100.20232663481873,0.0,86.51669695175111,True
29,0,retail,normalizer,sell,0.047689088359177845,4.800306392736593,100.06716708468291,0.0,99.99357893239292,100.20232663481873,0.0,86.51669695175111,True
30,0,arb,submission,buy,0.01630467770053201,1.6300973030374735,99.9609806902627,-0.0002657302536361872,99.96098069026269,100.16966034023739,0.0,86.51669695175111,True
30,1,arb,normalizer,buy,0.0711562198869533,7.117901762247129,99.9609806902627,0.0,99.96098069026269,100.16966034023739,0.0,86.51669695175111,True
31,0,arb,submission,buy,0.0008025208525310745,0.08022012778565113,99.9593766071862,-6.436523773134528e-07,99.95937660718619,100.17644973320066,0.0,86.51669695175111,False
31,1,arb,normalizer,buy,0.0008037273490891998,0.08034072939699399,99.9593766071862,0.0,99.95937660718619,100.17644973320066,0.0,86.51669695175111,False
32,0,arb,submission,buy,0.012028543777901746,1.202221157209351,99.93533851370407,-0.00014456293783138285,99.93533851370404,100.14396463278705,0.0,86.51669695175111,True
32,1,arb,normalizer,buy,0.012046627291671169,1.204028556612684,99.93533851370407,0.0,99.93533851370404,100.14396463278705,0.0,86.51669695175111,True
32,2,retail,normalizer,sell,0.04809702139606031,4.837891592856168,99.93533851370407,0.0,99.93533851370404,100.14396463278705,0.0,86.51669695175111,True
33,0,arb,submission,buy,0.08568288357562892,8.55541981495844,99.76435864217486,-0.007321888423684086,99.76435864217486,100.00386117760334,0.0,86.51669695175111,True
33,1,arb,normalizer,buy,0.13405344444155,13.391659809678458,99.76435864217486,0.0,99.76435864217486,100.00386117760334,0.0,86.51669695175111,True
33,2,retail,normalizer,sell,0.01408468075806013,1.4138173246357069,99.76435864217486,0.0,99.73861367023069,100.00541873067844,0.0,86.51669695175111,False
33,3,retail,submission,buy,0.012920620465765219,1.288851082788824,99.76435864217486,0.00016633123720155574,99.73861367023069,100.00541873067844,0.0,86.51669695175111,False
33,4,retail,normalizer,buy,0.02706710705674885,2.7003645928489277,99.76435864217486,0.0,99.73861367023069,100.00541873067844,0.0,86.51669695175111,False
34,0,arb,submission,buy,0.011152684776973842,1.1122294371361932,99.71639940972189,-0.00012386742474435053,99.71639940972186,99.92456846910751,0.0,86.51669695175111,True
34,1,arb,normalizer,buy,0.011169451538788358,1.113901544473265,99.71639940972189,0.0,99.71639940972186,99.92456846910751,0.0,86.51669695175111,True
34,2,retail,submission,sell,0.027724242300948276,2.789460689230126,99.71639940972189,0.024899070616860808,99.82042181126313,99.92816611316385,0.0,86.51669695175111,False
34,3,retail,normalizer,sell,0.16155950909936223,16.23345890645157,99.71639940972189,0.0,99.82042181126313,99.92816611316385,0.0,86.51669695175111,False
34,4,retail,submission,sell,0.02446817042608984,2.463136401964236,99.71639940972189,0.02325854693111662,99.82042181126313,99.92816611316385,0.0,86.51669695175111,False
34,5,retail,normalizer,sell,0.024398720802523144,2.4561451192923625,99.71639940972189,0.0,99.82042181126313,99.92816611316385,0.0,86.51669695175111,False
35,0,arb,submission,buy,0.01877635947225542,1.8739125861047796,99.78298073759346,-0.00035147056258644227,99.78298073759343,99.99128879289621,0.0,86.51669695175111,True
35,1,arb,normalizer,buy,0.15305149285511552,15.295283304611075,99.78298073759346,0.0,99.78298073759343,99.99128879289621,0.0,86.51669695175111,True
35,2,retail,normalizer,sell,0.036509042417719684,3.666276797649923,99.78298073759346,0.0,99.78298073759343,99.99128879289621,0.0,86.51669695175111,True
36,0,arb,normalizer,buy,0.019227191498963757,1.9195804541504913,99.81760794956308,0.0,99.78298073759343,99.99128879289621,0.0,86.51669695175111,True
36,1,retail,submission,sell,0.12877115501021308,12.978000400789185,99.81760794956308,0.124371734767319,100.04018128234456,99.99806609602585,0.0,86.51669695175111,False
36,2,retail,normalizer,sell,0.24493539593100877,24.65664975820861,99.81760794956308,0.0,100.04018128234456,99.99806609602585,0.0,86.51669695175111,False
37,0,arb,submission,buy,0.12390662172086309,12.38029780866782,99.79267885731696,-0.015324098982675949,99.79267885731696,100.00100715852192,0.0,86.51669695175111,True
37,1,arb,normalizer,buy,0.2581922742384051,25.83222632846264,99.79267885731696,0.0,99.79267885731696,100.00100715852192,0.0,86.51669695175111,True
38,0,arb,submission,buy,0.018684881575651957,1.8642664118688117,99.7554356748064,-0.00034790975748744124,99.7554356748064,99.96368622673114,0.0,86.51669695175111,True
38,1,arb,normalizer,buy,0.018712972117544236,1.8670691191546211,99.7554356748064,0.0,99.7554356748064,99.96368622673114,0.0,86.51669695175111,True
38,2,retail,submission,buy,0.013556049822414207,1.3521065880922833,99.7554356748064,0.00018306797202782832,99.72842845918304,99.96549296376547,0.0,86.51669695175111,False
38,3,retail,normalizer,buy,0.013576429763515724,1.3541393227733352,99.7554356748064,0.0,99.72842845918304,99.96549296376547,0.0,86.51669695175111,False
40,0,arb,submission,buy,0.02923197676186362,2.914408321650626,99.67022798737001,-0.0008505332741766125,99.67022798737001,99.87830065878312,0.0,86.51669695175111,True
40,1,arb,normalizer,buy,0.02927592363221151,2.918789794915938,99.67022798737001,0.0,99.67022798737001,99.87830065878312,0.0,86.51669695175111,True
40,2,retail,submission,buy,0.059983519122886554,5.974992929848668,99.67022798737001,0.0035780966142038295,99.35079482431337,99.8818966370318,0.0,88.1729803498271,False
40,3,retail,normalizer,buy,0.060073697353371765,5.9839756353885605,99.67022798737001,0.0,99.35079482431337,99.8818966370318,0.0,88.1729803498271,False
40,4,retail,submission,buy,0.10091322957584001,10.03590419385182,99.67022798737001,0.022140404913963962,99.35079482431337,99.8818966370318,0.0,88.1729803498271,False
40,5,retail,normalizer,buy,0.10106494085606926,10.050992006223169,99.67022798737001,0.0,99.35079482431337,99.8818966370318,0.0,88.1729803498271,False
40,6,retail,normalizer,sell,0.03353197735626168,3.3526297162261383,99.67022798737001,0.0,99.35079482431337,99.8818966370318,0.0,88.1729803498271,False
41,0,retail,submission,buy,0.054139392544591936,5.375890668918146,99.77042467088437,0.025619516679502574,99.24365548502689,99.88855863713427,0.0,99.5622642779453,False
41,1,retail,normalizer,buy,0.08785366079606463,8.726544521106916,99.77042467088437,0.0,99.24365548502689,99.88855863713427,0.0,99.5622642779453,False
42,0,retail,submission,buy,0.31499854816695266,31.16381377117068,99.79749882275844,0.272253468691396,98.62371192465778,99.8950212017849,0.0,162.26452848526804,False
42,1,retail,normalizer,buy,0.31547211177413276,31.210664933340013,99.79749882275844,0.0,98.62371192465778,99.8950212017849,0.0,162.26452848526804,False
43,0,arb,normalizer,sell,0.21132946573231948,21.011877884533863,99.6365310168946,0.0,98.62371192465778,99.8950212017849,0.0,162.26452848526804,False
44,0,arb,normalizer,sell,0.08579866106532563,8.555997532994525,99.80715628048948,0.0,98.62371192465778,99.8950212017849,0.0,162.26452848526804,False
45,0,arb,normalizer,sell,0.027354846595287086,2.730954656624511,99.86164820811699,0.0,98.62371192465778,99.8950212017849,0.0,162.26452848526804,False
46,0,arb,normalizer,sell,0.021851929093529066,2.1826455604505894,99.90521017802705,0.0,98.62371192465778,99.8950212017849,0.0,162.26452848526804,False
46,1,retail,submission,sell,0.001314410009911171,0.1317718764619382,99.90521017802705,0.0004554681616600331,98.62628671204631,99.90129028898225,0.0,162.62633728230722,False
46,2,retail,normalizer,sell,0.17396913326105334,17.410652178386734,99.90521017802705,0.0,98.62628671204631,99.90129028898225,0.0,162.62633728230722,False
47,0,retail,normalizer,buy,0.07775384276403219,7.742358258843524,99.81547889023129,0.0,98.62628671204631,99.90129028898225,0.0,162.62633728230722,False
48,0,retail,submission,sell,0.1809335040932467,18.172454021315946,99.95381959097979,0.08745919521576084,98.98168046874055,99.90737167946376,0.0,127.65494579250299,False
48,1,retail,normalizer,sell,0.2590859569439914,26.001237319616944,99.95381959097979,0.0,98.98168046874055,99.90737167946376,0.0,127.65494579250299,False
51,0,retail,submission,sell,0.13057473642761863,13.108657164644221,100.19671398514092,0.025497645120955426,99.23935310801994,99.91327098193682,0.0,102.4502863627313,False
51,1,retail,normalizer,buy,0.05432351788757273,5.430231364365682,100.19671398514092,0.0,99.23935310801994,99.91327098193682,0.0,102.4502863627313,False
52,0,retail,submission,sell,0.009472711104180576,0.9498860507082514,100.2171072035316,0.0005583464725025244,99.25808543166413,100.03796489380039,0.0,102.4502863627313,True
52,1,retail,normalizer,buy,0.06693538301281796,6.6828336138441955,100.2171072035316,0.0,99.25808543166413,100.03796489380039,0.0,102.4502863627313,True
53,0,retail,submission,sell,0.052760675955752845,5.293914199328127,100.09681750002837,0.012738447006999998,99.36251698077163,100.14321697072684,0.0,102.4502863627313,True
53,1,retail,normalizer,sell,0.008095062491804583,0.8126058179118552,100.09681750002837,0.0,99.36251698077163,100.14321697072684,0.0,102.4502863627313,True
54,0,retail,normalizer,buy,0.10129258340036275,10.097742527004812,100.14701855631931,0.0,99.36251698077163,100.14321697072684,0.0,102.4502863627313,True
55,0,arb,normalizer,sell,0.01667837158886698,1.67125919194743,100.22188389555184,0.0,99.36251698077163,100.14321697072684,0.0,102.4502863627313,True
55,1,retail,submission,buy,0.04639972848100792,4.608262414145429,100.22188389555184,0.04200578646327724,99.2706672071549,100.13517345137504,0.0,121.33392387740304,False
55,2,retail,normalizer,buy,0.17712744366746822,17.614599153095696,100.22188389555184,0.0,99.2706672071549,100.13517345137504,0.0,121.33392387740304,False
56,0,arb,normalizer,sell,0.17201979252008925,17.20898065645801,100.2127152930151,0.0,99.2706672071549,100.13517345137504,0.0,121.33392387740304,False
56,1,retail,normalizer,buy,0.013038126397718973,1.2985895620440715,100.2127152930151,0.0,99.2706672071549,100.13517345137504,0.0,121.33392387740304,False
56,2,retail,normalizer,buy,0.008368995083875232,0.8333690992749325,100.2127152930151,0.0,99.2706672071549,100.13517345137504,0.0,121.33392387740304,False
57,0,arb,normalizer,sell,0.007440896737122671,0.7454098406850568,100.1848701987326,0.0,99.2706672071549,100.13517345137504,0.0,121.33392387740304,False
58,0,arb,normalizer,sell,0.0192603613613187,1.9299683067616304,100.22345094528544,0.0,99.2706672071549,100.13517345137504,0.0,121.33392387740304,False
58,1,retail,normalizer,buy,0.17331028713981672,17.235922348230815,100.22345094528544,0.0,99.2706672071549,100.13517345137504,0.0,121.33392387740304,False
59,0,arb,normalizer,sell,0.21004542141206173,21.02300792032262,100.29814045087936,0.0,99.2706672071549,100.13517345137504,0.0,121.33392387740304,False
59,1,retail,submission,sell,0.011382528905471645,1.1439595102441775,100.29814045087936,0.002313027396988465,99.29318750102016,100.21869435579495,0.0,121.33392387740304,True
59,2,retail,normalizer,sell,0.10681495629607696,10.724797018341048,100.29814045087936,0.0,99.29318750102016,100.21869435579495,0.0,121.33392387740304,True
62,0,retail,submission,sell,0.08860100804461979,8.913400207391376,100.16206413652532,0.03894035706537302,99.46874657220866,100.35909878806294,0.0,121.33392387740304,True
62,1,retail,normalizer,sell,0.08819424293983502,8.87247900063161,100.16206413652532,0.0,99.46874657220866,100.35909878806294,0.0,121.33392387740304,True
64,0,retail,normalizer,buy,0.11989014167432993,11.985118152344512,100.30290861472479,0.0,99.46874657220866,100.35909878806294,0.0,121.33392387740304,True
65,0,retail,normalizer,sell,0.05633000510236741,5.661524600002278,100.14014292516185,0.0,99.46874657220866,100.35909878806294,0.0,121.33392387740304,True
68,0,retail,normalizer,sell,0.04772446789387175,4.80161325122619,100.12568855280581,0.0,99.44906552002534,100.34846035218372,0.0,124.62716807032866,False
68,1,retail,submission,sell,0.2517156566399166,25.40915483403549,100.12568855280581,0.2059513934421986,99.44906552002534,100.34846035218372,0.0,124.62716807032866,False
68,2,retail,normalizer,sell,0.26603603434523393,26.850545859282192,100.12568855280581,0.0,99.44906552002534,100.34846035218372,0.0,124.62716807032866,False
68,3,retail,normalizer,buy,0.0884366495213479,8.888117278209393,100.12568855280581,0.0,99.44906552002534,100.34846035218372,0.0,124.62716807032866,False
68,4,retail,submission,buy,0.26163659617386553,26.087581376359594,100.12568855280581,0.10896296616109069,99.44906552002534,100.34846035218372,0.0,124.62716807032866,False
68,5,retail,normalizer,buy,0.48355437246039595,48.32169781331868,100.12568855280581,0.0,99.44906552002534,100.34846035218372,0.0,124.62716807032866,False
69,0,retail,submission,buy,0.050366827773322694,5.00641933636507,100.02448641706145,0.03149674411811887,99.34923839938419,100.34032811872488,0.0,133.7728202530902,False
69,1,retail,normalizer,buy,0.050442548429133295,5.013945904389402,100.02448641706145,0.0,99.34923839938419,100.34032811872488,0.0,133.7728202530902,False
70,0,arb,normalizer,sell,0.05096040615241293,5.095984413648069,100.04979316535132,0.0,99.34923839938419,100.34032811872488,0.0,133.7728202530902,False
70,1,retail,normalizer,buy,0.03238313705925062,3.219477628987079,100.04979316535132,0.0,99.34923839938419,100.34032811872488,0.0,133.7728202530902,False
70,2,retail,normalizer,sell,0.05670301855926141,5.672679903172303,100.04979316535132,0.0,99.34923839938419,100.34032811872488,0.0,133.7728202530902,False
71,0,arb,normalizer,sell,0.003992363172713453,0.39964593623850575,100.1065932140623,0.0,99.34923839938419,100.34032811872488,0.0,133.7728202530902,False
72,0,retail,normalizer,buy,0.07027680181864432,6.988131943800909,99.97857251437262,0.0,99.34923839938419,100.34032811872488,0.0,133.7728202530902,False
73,0,arb,normalizer,sell,0.011881451698556589,1.1878891713506416,99.99031442271404,0.0,99.34923839938419,100.34032811872488,0.0,133.7728202530902,False
73,1,retail,submission,buy,0.16167045374774916,16.035995479045596,99.99031442271404,0.1294840240546904,99.0298209072832,100.32760749145817,0.0,164.35488213306368,False
73,2,retail,normalizer,buy,0.18316253403834018,18.171624982758658,99.99031442271404,0.0,99.0298209072832,100.32760749145817,0.0,164.35488213306368,False
74,0,arb,normalizer,sell,0.18694841448807153,18.65981747437195,99.998971447244,0.0,99.0298209072832,100.32760749145817,0.0,164.35488213306368,False
74,1,retail,normalizer,sell,0.021090615902735976,2.1094841305167353,99.998971447244,0.0,98.90026305370714,100.30399446305299,0.0,174.94770765215492,False
74,2,retail,submission,buy,0.06579776549047459,6.511677229011184,99.998971447244,0.06803164356324132,98.90026305370714,100.30399446305299,0.0,174.94770765215492,False
74,3,retail,normalizer,buy,0.2745617102300002,27.228460476924738,99.998971447244,0.0,98.90026305370714,100.30399446305299,0.0,174.94770765215492,False
75,0,arb,normalizer,sell,0.24428941359015255,24.365186301692045,99.98228289548332,0.0,98.90026305370714,100.30399446305299,0.0,174.94770765215492,False
76,0,retail,normalizer,sell,0.08250375789660325,8.255714509582074,99.90901844802292,0.0,98.90026305370714,100.30399446305299,0.0,174.94770765215492,False
76,1,retail,normalizer,sell,0.18107775961468064,18.16730282189567,99.90901844802292,0.0,98.90026305370714,100.30399446305299,0.0,174.94770765215492,False
77,0,arb,normalizer,buy,0.06445695934713036,6.4356541709566955,99.78002056570897,0.0,98.90026305370714,100.30399446305299,0.0,174.94770765215492,False
77,1,retail,normalizer,buy,0.009347721737871269,0.9326289143573376,99.78002056570897,0.0,98.90026305370714,100.30399446305299,0.0,174.94770765215492,False
77,2,retail,normalizer,buy,0.06848230078289279,6.8272285371531325,99.78002056570897,0.0,98.90026305370714,100.30399446305299,0.0,174.94770765215492,False
79,0,retail,normalizer,sell,0.059819374581095985,5.99902828208958,99.67504948404012,0.0,98.9706558585858,100.3071628339393,0.0,174.94770765215492,True
79,1,retail,normalizer,sell,0.008869074998699489,0.890052592363078,99.67504948404012,0.0,98.9706558585858,100.3071628339393,0.0,174.94770765215492,True
79,2,retail,submission,sell,0.03576599790008572,3.601533209135161,99.67504948404012,0.036555598598041694,98.9706558585858,100.3071628339393,0.0,174.94770765215492,True
79,3,retail,normalizer,sell,0.18348669984126786,18.449232910428236,99.67504948404012,0.0,98.9706558585858,100.3071628339393,0.0,174.94770765215492,True
80,0,arb,normalizer,buy,0.27092441446790655,27.054282603117827,99.58957139687402,0.0,98.9706558585858,100.3071628339393,0.0,174.94770765215492,True
80,1,retail,normalizer,buy,0.08079748028504471,8.040113299033692,99.58957139687402,0.0,98.9706558585858,100.3071628339393,0.0,174.94770765215492,True
81,0,retail,submission,sell,0.12825639275654055,12.93615137509272,99.61749865442795,0.1595703422462602,99.22370246229525,100.29335480019276,0.0,141.65236396055212,False
81,1,retail,normalizer,sell,0.47798738789046524,48.04176759645096,99.61749865442795,0.0,99.22370246229525,100.29335480019276,0.0,141.65236396055212,False
82,0,arb,normalizer,buy,0.419455358801006,41.93126797971672,99.54824823535807,0.0,99.22370246229525,100.29335480019276,0.0,141.65236396055212,False
82,1,retail,submission,buy,0.01731405205890005,1.7176681085529708,99.54824823535807,0.0059154437663240245,98.91087705279193,100.2764990567124,0.0,171.18564835895629,False
82,2,retail,normalizer,buy,0.18136561173765936,18.02206597601071,99.54824823535807,0.0,98.91087705279193,100.2764990567124,0.0,171.18564835895629,False
82,3,retail,submission,buy,0.14131300968667584,13.997065394079982,99.54824823535807,0.07039717309478455,98.91087705279193,100.2764990567124,0.0,171.18564835895629,False
82,4,retail,normalizer,buy,0.14152545732806962,14.018108350677721,99.54824823535807,0.0,98.91087705279193,100.2764990567124,0.0,171.18564835895629,False
83,0,retail,submission,buy,0.0064479090426319795,0.6377274430160469,99.49061039623103,0.0037789634147864515,98.89819255714033,100.26361489436323,0.0,171.18564835895629,False
83,1,retail,normalizer,buy,0.00645760272242161,0.6386861919017974,99.49061039623103,0.0,98.89819255714033,100.26361489436323,0.0,171.18564835895629,False
84,0,retail,normalizer,sell,0.17179457021144628,17.121870022274045,99.43383804117872,0.0,98.89819255714033,100.26361489436323,0.0,171.18564835895629,False
85,0,retail,normalizer,sell,0.057853787326095585,5.77920402374109,99.4773369390157,0.0,98.89819255714033,100.26361489436323,0.0,171.18564835895629,False
87,0,retail,normalizer,sell,0.04291028814179754,4.290762525490158,99.42576441344465,0.0,98.89819255714033,100.26361489436323,0.0,171.18564835895629,False
89,0,retail,submission,sell,0.024653190345247822,2.481228953890197,99.51823155850371,0.027787048455956143,98.94670413419192,100.25371440941548,0.0,171.18564835895629,True
89,1,retail,normalizer,sell,0.31549706313930415,31.6610257493332,99.51823155850371,0.0,98.94670413419192,100.25371440941548,0.0,171.18564835895629,True
90,0,arb,normalizer,buy,0.26141914198482286,26.09127943970998,99.54637857434544,0.0,98.94670413419192,100.25371440941548,0.0,171.18564835895629,True
91,0,arb,normalizer,buy,0.034809394924512085,3.4639479696343187,99.47737264894643,0.0,98.94670413419192,100.25371440941548,0.0,171.18564835895629,True
91,1,retail,normalizer,sell,0.034081121863252406,3.4118956816247135,99.47737264894643,0.0,98.94670413419192,100.25371440941548,0.0,171.18564835895629,True
92,0,retail,normalizer,buy,0.0058826264142835235,0.5855525394999859,99.70900155017213,0.0,98.94670413419192,100.25371440941548,0.0,171.18564835895629,True
92,1,retail,normalizer,buy,0.04886444455834489,4.861281442679683,99.70900155017213,0.0,98.94670413419192,100.25371440941548,0.0,171.18564835895629,True
93,0,retail,normalizer,buy,0.11753735740839928,11.673858182844924,99.6566020307155,0.0,98.94670413419192,100.25371440941548,0.0,171.18564835895629,True
93,1,retail,normalizer,buy,0.03586481103964256,3.5566751720762113,99.6566020307155,0.0,98.94670413419192,100.25371440941548,0.0,171.18564835895629,True
