step,fair_price,submission_spot,internal_pool_price_y_per_x,internal_pool_bid_side_price_y_per_x,internal_pool_ask_side_price_y_per_x,normalizer_spot,internal_price_estimate,p_low,p_high,bid_fee_bps,ask_fee_bps,lambda_hat,arb_hat,stale_hat,inventory_signed,required_no_arb_bid_bps,required_no_arb_ask_bps
12,99.99262688241636,99.06879039462903,99.06879039462903,99.06879039462903,100.3524151956801,99.81825180987262,99.9978877678998,99.02176697320112,100.92388571067264,0.0,127.91169983782542,0.8595182182400002,0.36628200000000005,0.0010730876673886386,0.004667267178247696,0.0,92.91169983782544
13,99.95253665671771,99.06879039462903,99.06879039462903,99.06879039462903,100.3524151956801,99.81825180987262,99.9978877678998,99.02176697320112,100.92388571067264,0.0,127.91169983782542,0.8595182182400002,0.36628200000000005,0.0010730876673886386,0.004667267178247696,0.0,92.91169983782544
14,100.03152588873687,99.06879039462903,99.06879039462903,99.06879039462903,100.3524151956801,99.81825180987262,99.9978877678998,99.02176697320112,100.92388571067264,0.0,127.91169983782542,0.8595182182400002,0.36628200000000005,0.0010730876673886386,0.004667267178247696,0.0,92.91169983782544
15,100.05654516501023,99.14902194072656,99.14902194072656,99.14902194072656,100.43368629421373,100.13238523533114,100.12385687195554,99.14902194072656,100.43368629421373,0.0,127.91169983782542,0.7996456496696891,0.4296538000000001,0.001595742277594904,0.004891959894579195,0.0,97.36290247744472
16,99.97388834514528,99.14902194072656,99.14902194072656,99.14902194072656,100.43368629421373,100.13238523533114,100.12385687195554,99.14902194072656,100.43368629421373,0.0,127.91169983782542,0.7996456496696891,0.4296538000000001,0.001595742277594904,0.004891959894579195,0.0,97.36290247744472
17,100.07719565982246,99.4364761722515,99.4364761722515,99.4364761722515,100.4652173892474,99.73568322191727,100.11120315209533,98.51012190282643,101.0850618558349,0.0,102.39774956242783,0.9130257182029689,0.29388319920000006,0.0019468519069294715,0.0033812820180540415,0.0,67.39774956242783
18,100.13557486812107,99.06475221428306,99.06475221428306,99.06475221428306,100.60498430141051,99.36284073649253,100.24865875873962,99.56231996885258,100.5923631296165,0.0,153.09699592148948,1.5017580591983113,0.21053224227212802,0.0026625695306639065,0.00593992415601582,0.0,118.09699592148948
19,100.11344546636744,99.06475221428306,99.06475221428306,99.06475221428306,100.60498430141051,99.86733867300553,100.24865875873962,99.56231996885258,100.5923631296165,0.0,153.09699592148948,1.5017580591983113,0.21053224227212802,0.0026625695306639065,0.00593992415601582,0.0,118.09699592148948
20,100.0115430175656,99.06475221428306,99.06475221428306,99.06475221428306,100.60498430141051,99.86733867300553,100.24865875873962,99.56231996885258,100.5923631296165,0.0,153.09699592148948,1.5017580591983113,0.21053224227212802,0.0026625695306639065,0.00593992415601582,0.0,118.09699592148948
21,99.98132429804349,99.06475221428306,99.06475221428306,99.06475221428306,100.60498430141051,99.77695354406448,100.24865875873962,99.56231996885258,100.5923631296165,0.0,153.09699592148948,1.5017580591983113,0.21053224227212802,0.0026625695306639065,0.00593992415601582,0.0,118.09699592148948
22,99.88417390966177,99.72705388193144,99.72705388193144,99.72705388193144,100.59738926605833,100.97375050724415,100.24347515502662,98.30828520499996,101.87553392320297,0.0,86.51669695175111,1.4016174144624465,0.18947901804491524,0.0028127144766385216,0.0025824869073569727,0.0,51.51669695175109
23,99.92738125027716,99.72705388193144,99.72705388193144,99.72705388193144,100.59738926605833,100.22806544661702,100.24347515502662,98.30828520499996,101.87553392320297,0.0,86.51669695175111,1.4016174144624465,0.18947901804491524,0.0028127144766385216,0.0025824869073569727,0.0,51.51669695175109
24,99.75791687241569,99.72705388193144,99.72705388193144,99.72705388193144,100.59738926605833,100.05809114585325,100.24347515502662,98.30828520499996,101.87553392320297,0.0,86.51669695175111,1.4016174144624465,0.18947901804491524,0.0028127144766385216,0.0025824869073569727,0.0,51.51669695175109
25,100.03476597428987,99.72705388193144,99.72705388193144,99.72705388193144,100.59738926605833,100.08746109149455,100.24347515502662,98.30828520499996,101.87553392320297,0.0,86.51669695175111,1.4016174144624465,0.18947901804491524,0.0028127144766385216,0.0025824869073569727,0.0,51.51669695175109
26,100.12666195291955,100.3497840142902,100.3497840142902,100.3497840142902,101.22555407283949,100.92187741062095,100.23714682208046,97.02355356923741,103.22451276933377,0.0,86.51669695175111,1.2744006566182517,0.12960364834272203,0.0025451818287288847,-0.0005615380410881596,11.2244578616838,0.0
27,99.99357893239292,99.99357893239292,99.99357893239292,99.99357893239292,100.86624032709712,100.29446231935098,100.20232663481873,99.99357893239292,100.86624032709712,0.0,86.51669695175111,1.2524486040887917,0.21664328350844986,0.002517597021352965,0.0010427171416636284,0.0,20.83262030297739
28,100.0667984022594,99.99357893239292,99.99357893239292,99.99357893239292,100.86624032709712,100.3084723560434,100.20232663481873,99.99357893239292,100.86624032709712,0.0,86.51669695175111,1.2524486040887917,0.21664328350844986,0.002517597021352965,0.0010427171416636284,0.0,20.83262030297739
29,100.06716708468291,99.99357893239292,99.99357893239292,99.99357893239292,100.86624032709712,100.4043608886838,100.20232663481873,99.99357893239292,100.86624032709712,0.0,86.51669695175111,1.2524486040887917,0.21664328350844986,0.002517597021352965,0.0010427171416636284,0.0,20.83262030297739
30,99.9609806902627,99.96098069026269,99.96098069026269,99.96098069026269,100.83335759442512,100.26176598822737,100.16966034023739,99.9609806902627,100.83335759442514,0.0,86.51669695175111,1.178919382428355,0.29497895515760486,0.002491667302419627,0.0010427171416638756,0.0,20.83262030298183
31,99.9593766071862,99.95937660718619,99.95937660718619,99.95937660718619,100.83173951223598,100.26015707842147,100.17644973320066,99.39019168166774,101.41243457617563,0.0,86.51669695175111,1.1646058318340868,0.2654810596418444,0.0024723227982077285,0.0010846290241172303,0.0,21.669077571884188
32,99.93533851370407,99.93533851370404,99.93533851370404,99.93533851370404,100.80749163412158,100.33265126411474,100.14396463278705,99.93533851370405,100.80749163412159,0.0,86.51669695175111,1.15143736528736,0.33893295367765996,0.002449109532663098,0.001042717141663793,0.0,20.83262030298072
33,99.76435864217486,99.73861367023069,99.73861367023069,99.73861367023069,100.60904993864523,100.03872985981013,100.00541873067844,99.76435864217487,100.63501959144754,0.0,86.51669695175111,1.3066714533302097,0.3078301403155194,0.002379413540389045,0.0013357348264214615,0.0,26.67906037834622
34,99.71639940972189,99.82042181126313,99.82042181126313,99.82042181126313,100.69157203358564,100.38949731748488,99.92816611316385,99.71639940972187,100.58664181041244,0.0,86.51669695175111,1.7220925992296117,0.21778242014161964,0.0021629307195212863,0.0005393995673275188,0.0,10.782175445780418
35,99.78298073759346,99.78298073759343,99.78298073759343,99.78298073759343,100.65380420513912,100.15637976598988,99.99128879289621,99.78298073759345,100.65380420513914,0.0,86.51669695175111,1.664325191291243,0.2960041781274577,0.0021582809786978158,0.0010427171416635768,0.0,20.83262030297628
36,99.81760794956308,100.04018128234456,100.04018128234456,100.04018128234456,100.91324938388072,100.61050963572909,99.99806609602585,99.30819276498805,101.13502548510615,0.0,86.51669695175111,1.6111791759879437,0.26640376031471197,0.002054048400678013,-0.00021053566940647906,4.209827069370231,0.0
37,99.79267885731696,99.79267885731696,99.79267885731696,99.79267885731696,100.66358696204409,100.09295773050846,100.00100715852192,99.79267885731697,100.6635869620441,0.0,86.51669695175111,1.5622848419089084,0.3397633842832408,0.0020559315989851857,0.0010427171416639964,0.0,20.83262030298405
38,99.7554356748064,99.72842845918304,99.72842845918304,99.72842845918304,100.59877583948521,100.02851400118656,99.96549296376547,99.7554356748064,100.62601875178736,0.0,86.51669695175111,1.6014956025538327,0.30839815484973676,0.0020054680892791672,0.0011871393124697708,0.0,23.714633675478993
39,99.81790572786922,99.72842845918304,99.72842845918304,99.72842845918304,100.59877583948521,100.02851400118656,99.96549296376547,99.7554356748064,100.62601875178736,0.0,86.51669695175111,1.6014956025538327,0.30839815484973676,0.0020054680892791672,0.0011871393124697708,0.0,23.714633675478993
40,99.67022798737001,99.35079482431337,99.35079482431337,99.35079482431337,100.23459310513657,99.71648948754991,99.8818966370318,99.67022798737003,100.5400674420089,0.0,88.1729803498271,1.6669779306262518,0.21807769681708716,0.002029299402963448,0.0026657362746187337,0.0,53.17298034982709
41,99.77042467088437,99.24365548502689,99.24365548502689,99.24365548502689,100.24168439234055,99.54228233202299,99.88855863713427,99.23736999917749,100.97860759403078,0.0,99.5622642779453,1.6136196961761518,0.19626992713537844,0.0022961709187207767,0.0032385676770095833,0.0,64.56226427794532
42,99.79749882275844,98.62371192465778,98.62371192465778,98.62371192465778,100.25042064835326,98.9204733446918,99.8950212017849,98.75540933024452,101.47141824201452,0.0,162.26452848526804,1.5645301204820596,0.1766429344218406,0.0029268883342879774,0.006403976375959293,0.0,127.26452848526803
43,99.6365310168946,98.62371192465778,98.62371192465778,98.62371192465778,100.25042064835326,99.33762142384388,99.8950212017849,98.75540933024452,101.47141824201452,0.0,162.26452848526804,1.5645301204820596,0.1766429344218406,0.0029268883342879774,0.006403976375959293,0.0,127.26452848526803
44,99.80715628048948,98.62371192465778,98.62371192465778,98.62371192465778,100.25042064835326,99.507734811648,99.8950212017849,98.75540933024452,101.47141824201452,0.0,162.26452848526804,1.5645301204820596,0.1766429344218406,0.0029268883342879774,0.006403976375959293,0.0,127.26452848526803
45,99.86164820811699,98.62371192465778,98.62371192465778,98.62371192465778,100.25042064835326,99.56206326349263,99.8950212017849,98.75540933024452,101.47141824201452,0.0,162.26452848526804,1.5645301204820596,0.1766429344218406,0.0029268883342879774,0.006403976375959293,0.0,127.26452848526803
46,99.90521017802705,98.62628671204631,98.62628671204631,98.62628671204631,100.25672511132368,99.95227879081213,99.90129028898225,97.55530942779853,102.7196930908932,0.0,162.62633728230722,1.459367710843495,0.15897864097965653,0.003521961581379838,0.0064222995928134114,0.0,127.62633728230722
47,99.81547889023129,98.62628671204631,98.62628671204631,98.62628671204631,100.25672511132368,99.79752852162548,99.90129028898225,97.55530942779853,102.7196930908932,0.0,162.62633728230722,1.459367710843495,0.15897864097965653,0.003521961581379838,0.0064222995928134114,0.0,127.62633728230722
48,99.95381959097979,98.98168046874055,98.98168046874055,98.98168046874055,100.26156898411439,100.31614007032796,99.90737167946376,96.5550028552956,103.7838656462842,0.0,127.65494579250299,1.3826182939760154,0.14308077688169088,0.003869165063064722,0.004654309529482946,0.0,92.654945792503
49,100.06466462591301,98.98168046874055,98.98168046874055,98.98168046874055,100.26156898411439,100.31614007032796,99.90737167946376,96.5550028552956,103.7838656462842,0.0,127.65494579250299,1.3826182939760154,0.14308077688169088,0.003869165063064722,0.004654309529482946,0.0,92.654945792503
50,100.05896070943422,98.98168046874055,98.98168046874055,98.98168046874055,100.26156898411439,100.31614007032796,99.90737167946376,96.5550028552956,103.7838656462842,0.0,127.65494579250299,1.3826182939760154,0.14308077688169088,0.003869165063064722,0.004654309529482946,0.0,92.654945792503
51,100.19671398514092,99.23935310801994,99.23935310801994,99.23935310801994,100.26658716478453,100.20739339454721,99.91327098193682,95.23165445820732,105.22605640762299,0.0,102.4502863627313,1.2986754971246008,0.1287726991935218,0.004043087908369359,0.003383926659246429,0.0,67.45028636273132
52,100.2171072035316,99.25808543166413,99.25808543166413,99.25808543166413,100.28551338812886,100.07364285676674,100.03796489380039,99.25808543166413,100.28551338812886,0.0,102.4502863627313,1.274781457354633,0.21589542927416963,0.004270085513190233,0.003913170686838377,0.0,77.9583494090652
53,100.09681750002837,99.36251698077163,99.36251698077163,99.36251698077163,100.39102591610698,100.08985283835865,100.14321697072684,99.36251698077163,100.39102591610698,0.0,102.4502863627313,1.2527989407662625,0.2943058863467527,0.004483463261721875,0.003913170686838548,0.0,77.95834940906855
54,100.14701855631931,99.36251698077163,99.36251698077163,99.36251698077163,100.39102591610698,99.88790924151196,100.14321697072684,99.36251698077163,100.39102591610698,0.0,102.4502863627313,1.2527989407662625,0.2943058863467527,0.004483463261721875,0.003913170686838548,0.0,77.95834940906855
55,100.22188389555184,99.2706672071549,99.2706672071549,99.2706672071549,100.48995121628698,99.5693753331544,100.13517345137504,98.08401399478336,101.69960028182365,0.0,121.33392387740304,1.1925750255049616,0.26487529771207746,0.0047347080269975325,0.004335410845365208,0.0,86.33392387740302
56,100.2127152930151,99.2706672071549,99.2706672071549,99.2706672071549,100.48995121628698,99.86946126806824,100.13517345137504,98.08401399478336,101.69960028182365,0.0,121.33392387740304,1.1925750255049616,0.26487529771207746,0.0047347080269975325,0.004335410845365208,0.0,86.33392387740302
57,100.1848701987326,99.2706672071549,99.2706672071549,99.2706672071549,100.48995121628698,99.88431558813639,100.13517345137504,98.08401399478336,101.69960028182365,0.0,121.33392387740304,1.1925750255049616,0.26487529771207746,0.0047347080269975325,0.004335410845365208,0.0,86.33392387740302
58,100.22345094528544,99.2706672071549,99.2706672071549,99.2706672071549,100.48995121628698,99.57849234297905,100.13517345137504,98.08401399478336,101.69960028182365,0.0,121.33392387740304,1.1925750255049616,0.26487529771207746,0.0047347080269975325,0.004335410845365208,0.0,86.33392387740302
59,100.29814045087936,99.29318750102016,99.29318750102016,99.29318750102016,100.51274811385566,100.21120986951412,100.21869435579495,99.29318750102014,100.51274811385565,0.0,121.33392387740304,1.1171690234645648,0.3383877679408697,0.005007292237046865,0.004638855822326549,0.0,92.34872403037775
60,100.16703963150626,99.29318750102016,99.29318750102016,99.29318750102016,100.51274811385566,100.21120986951412,100.21869435579495,99.29318750102014,100.51274811385565,0.0,121.33392387740304,1.1171690234645648,0.3383877679408697,0.005007292237046865,0.004638855822326549,0.0,92.34872403037775
61,100.25082283968338,99.29318750102016,99.29318750102016,99.29318750102016,100.51274811385566,100.21120986951412,100.21869435579495,99.29318750102014,100.51274811385565,0.0,121.33392387740304,1.1171690234645648,0.3383877679408697,0.005007292237046865,0.004638855822326549,0.0,92.34872403037775
62,100.16206413652532,99.46874657220866,99.46874657220866,99.46874657220866,100.69046347525739,100.38839208483162,100.35909878806294,99.46874657220864,100.69046347525737,0.0,121.33392387740304,1.0544621682540662,0.4045489911467828,0.005241529801488401,0.004455596337182456,0.0,88.71664120206235
63,100.17462476823738,99.46874657220866,99.46874657220866,99.46874657220866,100.69046347525739,100.38839208483162,100.35909878806294,99.46874657220864,100.69046347525737,0.0,121.33392387740304,1.0544621682540662,0.4045489911467828,0.005241529801488401,0.004455596337182456,0.0,88.71664120206235
64,100.30290861472479,99.46874657220866,99.46874657220866,99.46874657220866,100.69046347525739,100.14836832344764,100.35909878806294,99.46874657220864,100.69046347525737,0.0,121.33392387740304,1.0544621682540662,0.4045489911467828,0.005241529801488401,0.004455596337182456,0.0,88.71664120206235
65,100.14014292516185,99.46874657220866,99.46874657220866,99.46874657220866,100.69046347525739,100.2613747008573,100.35909878806294,99.46874657220864,100.69046347525737,0.0,121.33392387740304,1.0544621682540662,0.4045489911467828,0.005241529801488401,0.004455596337182456,0.0,88.71664120206235
66,100.21016621821643,99.46874657220866,99.46874657220866,99.46874657220866,100.69046347525739,100.2613747008573,100.35909878806294,99.46874657220864,100.69046347525737,0.0,121.33392387740304,1.0544621682540662,0.4045489911467828,0.005241529801488401,0.004455596337182456,0.0,88.71664120206235
67,100.10242964423365,99.46874657220866,99.46874657220866,99.46874657220866,100.69046347525739,100.2613747008573,100.35909878806294,99.46874657220864,100.69046347525737,0.0,121.33392387740304,1.0544621682540662,0.4045489911467828,0.005241529801488401,0.004455596337182456,0.0,88.71664120206235
68,100.12568855280581,99.44906552002534,99.44906552002534,99.44906552002534,100.70411235359177,99.7483104513795,100.34846035218372,96.90952151447812,103.34953714700058,0.0,124.62716807032866,1.0017487186057847,0.2767115099443994,0.005115817725972024,0.004501531378990417,0.0,89.62716807032866
69,100.02448641706145,99.34923839938419,99.34923839938419,99.34923839938419,100.69628094853246,99.64818294822886,100.34032811872488,95.90962417859426,104.42699863997534,0.0,133.7728202530902,1.001608821117322,0.2490403589499595,0.0054044518215383515,0.0049631522398583105,0.0,98.7728202530902
70,100.04979316535132,99.34923839938419,99.34923839938419,99.34923839938419,100.69628094853246,99.79831237593044,100.34032811872488,95.90962417859426,104.42699863997534,0.0,133.7728202530902,1.001608821117322,0.2490403589499595,0.0054044518215383515,0.0049631522398583105,0.0,98.7728202530902
71,100.1065932140623,99.34923839938419,99.34923839938419,99.34923839938419,100.69628094853246,99.80627343442012,100.34032811872488,95.90962417859426,104.42699863997534,0.0,133.7728202530902,1.001608821117322,0.2490403589499595,0.0054044518215383515,0.0049631522398583105,0.0,98.7728202530902
72,99.97857251437262,99.34923839938419,99.34923839938419,99.34923839938419,100.69628094853246,99.66669507384199,100.34032811872488,95.90962417859426,104.42699863997534,0.0,133.7728202530902,1.001608821117322,0.2490403589499595,0.0054044518215383515,0.0049631522398583105,0.0,98.7728202530902
73,99.99031442271404,99.0298209072832,99.0298209072832,99.0298209072832,100.68462182250823,99.32780432024389,100.32760749145817,93.83385229226933,106.39488453823837,0.0,164.35488213306368,0.9414801154279363,0.22413632305496353,0.005861377524162803,0.006509848138586721,0.0,129.35488213306368
74,99.998971447244,98.90026305370714,98.90026305370714,98.90026305370714,100.66130958990898,99.19785662357785,100.30399446305299,92.96624727048469,106.58607298314668,0.0,174.94770765215492,0.9461617061937014,0.2017226907494672,0.006355312127313681,0.007046693814903809,0.0,139.94770765215492
75,99.98228289548332,98.90026305370714,98.90026305370714,98.90026305370714,100.66130958990898,99.68233604679686,100.30399446305299,92.96624727048469,106.58607298314668,0.0,174.94770765215492,0.9461617061937014,0.2017226907494672,0.006355312127313681,0.007046693814903809,0.0,139.94770765215492
76,99.90901844802292,98.90026305370714,98.90026305370714,98.90026305370714,100.66130958990898,100.20906749389074,100.30399446305299,92.96624727048469,106.58607298314668,0.0,174.94770765215492,0.9461617061937014,0.2017226907494672,0.006355312127313681,0.007046693814903809,0.0,139.94770765215492
77,99.78002056570897,98.90026305370714,98.90026305370714,98.90026305370714,100.66130958990898,99.92506214694443,100.30399446305299,92.96624727048469,106.58607298314668,0.0,174.94770765215492,0.9461617061937014,0.2017226907494672,0.006355312127313681,0.007046693814903809,0.0,139.94770765215492
78,99.68988414871204,98.90026305370714,98.90026305370714,98.90026305370714,100.66130958990898,99.92506214694443,100.30399446305299,92.96624727048469,106.58607298314668,0.0,174.94770765215492,0.9461617061937014,0.2017226907494672,0.006355312127313681,0.007046693814903809,0.0,139.94770765215492
79,99.67504948404012,98.9706558585858,98.9706558585858,98.9706558585858,100.73295582932236,100.43075696183442,100.3071628339393,98.9706558585858,100.73295582932236,0.0,174.94770765215492,0.8864687696982054,0.2815504216745205,0.006778815746843859,0.006706752332609909,0.0,133.2414293848705
80,99.58957139687402,98.9706558585858,98.9706558585858,98.9706558585858,100.73295582932236,99.7285905693376,100.3071628339393,98.9706558585858,100.73295582932236,0.0,174.94770765215492,0.8864687696982054,0.2815504216745205,0.006778815746843859,0.006706752332609909,0.0,133.2414293848705
81,99.61749865442795,99.22370246229525,99.22370246229525,99.22370246229525,100.6494253657279,100.68753672889461,100.29335480019276,97.07614276431818,102.69883434909684,0.0,141.65236396055212,0.855551268122349,0.2533953795070685,0.007015437862395337,0.005361207470548466,0.0,106.65236396055211
82,99.54824823535807,98.91087705279193,98.91087705279193,98.91087705279193,100.63357950827255,99.20850256047333,100.2764990567124,95.7137692256038,104.1606321186971,0.0,171.18564835895629,1.0943435900045977,0.17332243958283483,0.007226876469202531,0.006855966630986267,0.0,136.1856483589563
83,99.49061039623103,98.89819255714033,98.89819255714033,98.89819255714033,100.62067409038816,99.19577989683087,100.26361489436323,94.33174324502004,105.68665819210655,0.0,171.18564835895629,1.08679610280423,0.15599019562455135,0.007615978083998567,0.006855844274035206,0.0,136.18323443269963
84,99.43383804117872,98.89819255714033,98.89819255714033,98.89819255714033,100.62067409038816,99.53610577158649,100.26361489436323,94.33174324502004,105.68665819210655,0.0,171.18564835895629,1.08679610280423,0.15599019562455135,0.007615978083998567,0.006855844274035206,0.0,136.18323443269963
85,99.4773369390157,98.89819255714033,98.89819255714033,98.89819255714033,100.62067409038816,99.65110869856069,100.26361489436323,94.33174324502004,105.68665819210655,0.0,171.18564835895629,1.08679610280423,0.15599019562455135,0.007615978083998567,0.006855844274035206,0.0,136.18323443269963
86,99.49035064426421,98.89819255714033,98.89819255714033,98.89819255714033,100.62067409038816,99.65110869856069,100.26361489436323,94.33174324502004,105.68665819210655,0.0,171.18564835895629,1.08679610280423,0.15599019562455135,0.007615978083998567,0.006855844274035206,0.0,136.18323443269963
87,99.42576441344465,98.89819255714033,98.89819255714033,98.89819255714033,100.62067409038816,99.73653542138531,100.26361489436323,94.33174324502004,105.68665819210655,0.0,171.18564835895629,1.08679610280423,0.15599019562455135,0.007615978083998567,0.006855844274035206,0.0,136.18323443269963
88,99.67132778902716,98.89819255714033,98.89819255714033,98.89819255714033,100.62067409038816,99.73653542138531,100.26361489436323,94.33174324502004,105.68665819210655,0.0,171.18564835895629,1.08679610280423,0.15599019562455135,0.007615978083998567,0.006855844274035206,0.0,136.18323443269963
89,99.51823155850371,98.94670413419192,98.94670413419192,98.94670413419192,100.67003057970214,100.36802048796305,100.25371440941548,98.9467041341919,100.67003057970213,0.0,171.18564835895629,1.013185747913225,0.24039117606209623,0.007946384631049736,0.006561282776308316,0.0,130.37025938869573
90,99.54637857434544,98.94670413419192,98.94670413419192,98.94670413419192,100.67003057970214,99.84591632331538,100.25371440941548,98.9467041341919,100.67003057970213,0.0,171.18564835895629,1.013185747913225,0.24039117606209623,0.007946384631049736,0.006561282776308316,0.0,130.37025938869573
91,99.47737264894643,98.94670413419192,98.94670413419192,98.94670413419192,100.67003057970214,99.84467152782008,100.25371440941548,98.9467041341919,100.67003057970213,0.0,171.18564835895629,1.013185747913225,0.24039117606209623,0.007946384631049736,0.006561282776308316,0.0,130.37025938869573
92,99.70900155017213,98.94670413419192,98.94670413419192,98.94670413419192,100.67003057970214,99.73584915389637,100.25371440941548,98.9467041341919,100.67003057970213,0.0,171.18564835895629,1.013185747913225,0.24039117606209623,0.007946384631049736,0.006561282776308316,0.0,130.37025938869573
93,99.6566020307155,98.94670413419192,98.94670413419192,98.94670413419192,100.67003057970214,99.74964617400379,100.25371440941548,98.9467041341919,100.67003057970213,0.0,171.18564835895629,1.013185747913225,0.24039117606209623,0.007946384631049736,0.006561282776308316,0.0,130.37025938869573
94,99.51950075643003,98.94670413419192,98.94670413419192,98.94670413419192,100.67003057970214,99.74964617400379,100.25371440941548,98.9467041341919,100.67003057970213,0.0,171.18564835895629,1.013185747913225,0.24039117606209623,0.007946384631049736,0.006561282776308316,0.0,130.37025938869573
95,99.48324643001028,98.94670413419192,98.94670413419192,98.94670413419192,100.67003057970214,99.74964617400379,100.25371440941548,98.9467041341919,100.67003057970213,0.0,171.18564835895629,1.013185747913225,0.24039117606209623,0.007946384631049736,0.006561282776308316,0.0,130.37025938869573
96,99.34611993915667,98.94670413419192,98.94670413419192,98.94670413419192,100.67003057970214,99.64505510447007,100.25371440941548,98.9467041341919,100.67003057970213,0.0,171.18564835895629,1.013185747913225,0.24039117606209623,0.007946384631049736,0.006561282776308316,0.0,130.37025938869573
97,99.37388032449554,98.94670413419192,98.94670413419192,98.94670413419192,100.67003057970214,99.64505510447007,100.25371440941548,98.9467041341919,100.67003057970213,0.0,171.18564835895629,1.013185747913225,0.24039117606209623,0.007946384631049736,0.006561282776308316,0.0,130.37025938869573
98,99.43433311412235,98.94670413419192,98.94670413419192,98.94670413419192,100.67003057970214,99.64505510447007,100.25371440941548,98.9467041341919,100.67003057970213,0.0,171.18564835895629,1.013185747913225,0.24039117606209623,0.007946384631049736,0.006561282776308316,0.0,130.37025938869573
99,99.41507997406693,98.94670413419192,98.94670413419192,98.94670413419192,100.67003057970214,99.64505510447007,100.25371440941548,98.9467041341919,100.67003057970213,0.0,171.18564835895629,1.013185747913225,0.24039117606209623,0.007946384631049736,0.006561282776308316,0.0,130.37025938869573
100,99.35069861072829,98.94670413419192,98.94670413419192,98.94670413419192,100.67003057970214,99.68596767220141,100.25371440941548,98.9467041341919,100.67003057970213,0.0,171.18564835895629,1.013185747913225,0.24039117606209623,0.007946384631049736,0.006561282776308316,0.0,130.37025938869573
