step,event_index,event_type,amm,trade_side,amount_x,amount_y,fair_price,edge,submission_spot,internal_price_estimate,bid_fee_bps,ask_fee_bps,probable_arb
0,0,retail,submission,sell,0.009909838001249227,0.9939645118308872,100.0,0.0029807117059644783,100.0198226225385,100.14009804574935,28.999999999999996,28.999999999999996,True
0,1,retail,normalizer,sell,0.004895415583305862,0.49103864051994595,100.0,0.0,100.0198226225385,100.14009804574935,28.999999999999996,28.999999999999996,True
2,0,arb,submission,buy,0.025837314624066528,2.5760855923290364,99.67839436360673,-0.0006635559347496489,99.96830244068471,100.00000000000001,28.999999999999996,28.999999999999996,True
2,1,arb,normalizer,buy,0.0157798406562636,1.5731566499980545,99.67839436360673,0.0,99.96830244068471,100.00000000000001,28.999999999999996,28.999999999999996,True
2,2,retail,submission,buy,0.1482366208509203,14.754184131043075,99.67839436360673,0.02180422126340531,99.67348321488248,99.99974637964928,28.999999999999996,28.999999999999996,False
2,3,retail,normalizer,buy,0.14824405479796662,14.75492404148281,99.67839436360673,0.0,99.67348321488248,99.99974637964928,28.999999999999996,28.999999999999996,False
4,0,retail,submission,buy,0.15195994739453278,15.07964154277397,99.81775621291175,0.08865944038039686,99.37261055780354,99.99880291759135,0.0,97.61998559161208,False
4,1,retail,normalizer,buy,0.1519675680634185,15.080397774643643,99.81775621291175,0.0,99.37261055780354,99.99880291759135,0.0,97.61998559161208,False
5,0,arb,normalizer,sell,0.07848211154235685,7.829349863220717,99.83778655022516,0.0,99.37261055780354,99.99880291759135,0.0,97.61998559161208,False
6,0,arb,normalizer,sell,0.024142505134889802,2.410914984412395,99.88589919778433,0.0,99.37261055780354,99.99880291759135,0.0,97.61998559161208,False
6,1,retail,submission,buy,0.15370351527551931,15.250552577163035,99.88589919778433,0.10226125599259106,99.06879039462903,99.9978877678998,0.0,100.0,False
6,2,retail,normalizer,buy,0.11087470869810054,10.996340319752562,99.88589919778433,0.0,99.06879039462903,99.9978877678998,0.0,100.0,False
7,0,arb,normalizer,sell,0.11821809601369182,11.796212647213897,99.90120370558397,0.0,99.06879039462903,99.9978877678998,0.0,100.0,False
8,0,arb,normalizer,sell,0.07055136445002574,7.053132388028318,100.04203460294946,0.0,99.06879039462903,99.9978877678998,0.0,100.0,False
9,0,arb,normalizer,sell,0.0017211494826767648,0.17219025592725778,100.0454739906732,0.0,99.06879039462903,99.9978877678998,0.0,100.0,False
