step,event_index,event_type,amm,amm_trade_side,trader_side,trade_side,amount_x,amount_y,fair_price,edge,submission_spot,internal_price_estimate,bid_fee_bps,ask_fee_bps,probable_arb
8,0,arb,normalizer,sell,buy,sell,0.07055136445002574,7.053132388028318,100.04203460294946,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
9,0,arb,normalizer,sell,buy,sell,0.001721149482662554,0.17219025592543333,100.0454739906732,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
9,1,retail,normalizer,buy,sell,buy,0.10573652585852315,10.50402612490143,100.0454739906732,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
10,0,arb,normalizer,sell,buy,sell,0.11529044450753645,11.523292095100684,100.06520297664015,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
10,1,retail,normalizer,buy,sell,buy,0.10071589288719321,10.007740697625195,100.06520297664015,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
11,0,arb,normalizer,sell,buy,sell,0.02391523749957969,2.3888600463453793,99.91246127540013,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
11,1,retail,normalizer,buy,sell,buy,0.04541010917932074,4.507817485458872,99.91246127540013,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
12,0,arb,normalizer,sell,buy,sell,0.08544553857232984,8.536640896432187,99.99262688241636,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
12,1,retail,normalizer,sell,buy,sell,0.045414688625868394,4.5431941190177705,99.99262688241636,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
12,2,retail,normalizer,sell,buy,sell,0.06239276856037179,6.248372944048816,99.99262688241636,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
12,3,retail,normalizer,buy,sell,buy,0.08835793200723263,8.793404814940004,99.99262688241636,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
12,4,retail,normalizer,sell,buy,sell,0.04331789778719042,4.335051466127516,99.99262688241636,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
15,0,retail,submission,sell,buy,sell,0.040760665225164416,4.092073538219119,100.05654516501023,0.013702197161594043,99.27878913845046,100.09980145796871,22.99999999999999,114.97074325556297,True
15,1,retail,normalizer,sell,buy,sell,0.15702265114822467,15.745590865922267,100.05654516501023,0.0,99.27878913845046,100.09980145796871,22.99999999999999,114.97074325556297,True
17,0,retail,submission,sell,buy,sell,0.18866739480452566,18.984210708302637,100.07719565982246,0.10290692382115196,99.60126272201907,100.08617539515356,16.999999999999986,83.44951575179834,False
17,1,retail,normalizer,sell,buy,sell,0.18786170211828335,18.903139785913464,100.07719565982246,0.0,99.60126272201907,100.08617539515356,16.999999999999986,83.44951575179834,False
17,2,retail,submission,buy,sell,buy,0.026118704739094306,2.596928637356541,100.07719565982246,0.016958087198932326,99.60126272201907,100.08617539515356,16.999999999999986,83.44951575179834,False
17,3,retail,normalizer,buy,sell,buy,0.40485464181819686,40.40623736783709,100.07719565982246,0.0,99.60126272201907,100.08617539515356,16.999999999999986,83.44951575179834,False
18,0,arb,normalizer,sell,buy,sell,0.06723592494556385,6.7281879666384565,100.13557486812107,0.0,99.60126272201907,100.08617539515356,16.999999999999986,83.44951575179834,False
18,1,retail,submission,sell,buy,sell,0.06979852757592653,7.015410847041481,100.13557486812107,0.02609516327767647,99.21654534177696,100.22396038033072,10.999999999999988,135.51638697281652,False
18,2,retail,normalizer,sell,buy,sell,0.2211109830782334,22.19009969393012,100.13557486812107,0.0,99.21654534177696,100.22396038033072,10.999999999999988,135.51638697281652,False
18,3,retail,submission,buy,sell,buy,0.2354591433897192,23.38990256249781,100.13557486812107,0.1879341187870729,99.21654534177696,100.22396038033072,10.999999999999988,135.51638697281652,False
18,4,retail,normalizer,buy,sell,buy,0.4397697398656817,43.77463209794951,100.13557486812107,0.0,99.21654534177696,100.22396038033072,10.999999999999988,135.51638697281652,False
18,5,retail,normalizer,sell,buy,sell,0.05578152746296894,5.5646289639704305,100.13557486812107,0.0,99.21654534177696,100.22396038033072,10.999999999999988,135.51638697281652,False
18,6,retail,submission,buy,sell,buy,0.028857435315861105,2.8599475677219743,100.13557486812107,0.029708306851396138,99.21654534177696,100.22396038033072,10.999999999999988,135.51638697281652,False
18,7,retail,normalizer,buy,sell,buy,0.06971741659688013,6.912226804792226,100.13557486812107,0.0,99.21654534177696,100.22396038033072,10.999999999999988,135.51638697281652,False
19,0,arb,normalizer,sell,buy,sell,0.22000551292204307,21.97720406365076,100.11344546636744,0.0,99.21654534177696,100.22396038033072,10.999999999999988,135.51638697281652,False
19,1,retail,normalizer,sell,buy,sell,0.027181892806794394,2.7220121458737077,100.11344546636744,0.0,99.21654534177696,100.22396038033072,10.999999999999988,135.51638697281652,False
