step,fair_price,submission_spot,normalizer_spot,internal_price_estimate,p_low,p_high,bid_fee_bps,ask_fee_bps,lambda_hat,arb_hat,stale_hat,inventory_signed
0,100.0,100.0,100.02961315488068,100.0,99.7,100.29999999999998,76.73638688506082,76.73638688506082,1.002121996838087,0.5,0.0,0.0
1,99.83181263869632,100.0,100.02961315488068,100.0,99.7,100.29999999999998,76.73638688506082,76.73638688506082,1.002121996838087,0.5,0.0,0.0
2,99.67839436360673,99.92907237649504,99.46063468465422,99.99990599185553,99.7,100.29999999999998,77.39885784826701,77.3883630416314,1.0018975875940115,0.46461077319443095,0.00019813588920170755,0.00035429388945299215
3,99.8426241003642,99.92907237649504,99.54309622806309,99.99990599185553,99.7,100.29999999999998,77.39885784826701,77.3883630416314,1.0018975875940115,0.46461077319443095,0.00019813588920170755,0.00035429388945299215
4,99.81775621291175,99.67263392579969,99.1987754496902,99.99983162265278,99.13962046826127,100.866938493086,77.20859942029458,73.9728246045175,0.9488200069804463,0.4317263411366539,0.0010591473932504694,0.0016386720920902324
5,99.83778655022516,99.67263392579969,99.53827319057446,99.99983162265278,99.13962046826127,100.866938493086,77.20859942029458,73.9728246045175,0.9488200069804463,0.4317263411366539,0.0010591473932504694,0.0016386720920902324
6,99.88589919778433,99.60401923645134,99.13238771741577,99.9997727896727,98.18418132970328,101.84848378396333,77.22460263289143,70.5572861674036,0.9013555825832613,0.4011694183278069,0.0018717950420368663,0.001982695565070101
7,99.90120370558397,99.60401923645134,99.60150009446723,99.9997727896727,98.18418132970328,101.84848378396333,77.22460263289143,70.5572861674036,0.9013555825832613,0.4011694183278069,0.0018717950420368663,0.001982695565070101
8,100.04203460294946,99.60401923645134,99.7419084991406,99.9997727896727,98.18418132970328,101.84848378396333,77.22460263289143,70.5572861674036,0.9013555825832613,0.4011694183278069,0.0018717950420368663,0.001982695565070101
9,100.0454739906732,99.60401923645134,99.53563504937262,99.9997727896727,98.18418132970328,101.84848378396333,77.22460263289143,70.5572861674036,0.9013555825832613,0.4011694183278069,0.0018717950420368663,0.001982695565070101
10,100.06520297664015,99.60401923645134,99.56518802148786,99.9997727896727,98.18418132970328,101.84848378396333,77.22460263289143,70.5572861674036,0.9013555825832613,0.4011694183278069,0.0018717950420368663,0.001982695565070101
11,99.91246127540013,99.60401923645134,99.52276260863641,99.9997727896727,98.18418132970328,101.84848378396333,77.22460263289143,70.5572861674036,0.9013555825832613,0.4011694183278069,0.0018717950420368663,0.001982695565070101
12,99.99262688241636,99.60401923645134,99.81825180987262,99.9997727896727,98.18418132970328,101.84848378396333,77.22460263289143,70.5572861674036,0.9013555825832613,0.4011694183278069,0.0018717950420368663,0.001982695565070101
