step,event_index,event_type,amm,trade_side,amount_x,amount_y,fair_price,edge,submission_spot,internal_price_estimate,bid_fee_bps,ask_fee_bps,probable_arb
0,0,retail,submission,sell,0.007402192749324854,0.7425015761754737,100.0,0.0022823012429883383,100.01480602943464,100.14009804574935,33.0,33.0,True
0,1,retail,normalizer,sell,0.007402192749324854,0.7425015761753594,100.0,0.0,100.01480602943464,100.14009804574935,33.0,33.0,True
2,0,arb,submission,buy,0.003201946790812221,0.31917510146558925,99.67839436360673,-1.0186519723731635e-05,100.00842215672395,100.13610110754837,36.0,36.0,False
2,1,arb,normalizer,buy,0.018294160782661786,1.8238651968476915,99.67839436360673,0.0,100.00842215672395,100.13610110754837,36.0,36.0,False
2,2,retail,submission,buy,0.14071151453717148,14.002043751015663,99.67839436360673,0.023854086520897155,99.72856554644044,100.13506725883705,39.0,39.0,False
2,3,retail,normalizer,buy,0.15576916111171543,15.502746427277089,99.67839436360673,0.0,99.72856554644044,100.13506725883705,39.0,39.0,False
4,0,retail,submission,buy,0.1444323622027962,14.327272054817513,99.81775621291175,0.08964226479616677,99.4426145318499,100.13122143533853,42.0,42.0,False
4,1,retail,normalizer,buy,0.15949515325515506,15.823839636435878,99.81775621291175,0.0,99.4426145318499,100.13122143533853,42.0,42.0,False
5,0,arb,normalizer,sell,0.09348964497334578,9.32510136531351,99.83778655022516,0.0,99.4426145318499,100.13122143533853,42.0,42.0,False
6,0,arb,submission,sell,0.011979836598868587,1.1964737982605316,99.88589919778433,-0.0001429526599836528,99.46637842115364,99.99113580814874,45.0,43.62654891091499,True
6,1,arb,normalizer,sell,0.024142505134889802,2.410914984410571,99.88589919778433,0.0,99.46637842115364,99.99113580814874,45.0,43.62654891091499,True
6,2,retail,submission,buy,0.06417266890678451,6.3502534158160415,99.88589919778433,0.05969132185982495,99.33975299505315,99.98692678316029,47.99999999999999,43.527403264090346,False
6,3,retail,normalizer,buy,0.20040555506683533,19.85816778564731,99.88589919778433,0.0,99.33975299505315,99.98692678316029,47.99999999999999,43.527403264090346,False
7,0,arb,submission,sell,0.06387445969996008,6.377072972144384,99.90120370558397,-0.004062437925442808,99.46635970755788,99.84704302714076,49.43710347250442,43.39126410824375,True
